HGNC symbol	Ensembl Gene ID
	ENSG00000259617
	ENSG00000226925
	ENSG00000229213
GRSF1	ENSG00000132463
CYCSP2	ENSG00000259547
	ENSG00000224384
	ENSG00000277143
RPL29P2	ENSG00000240480
	ENSG00000253154
PPP1R11	ENSG00000227720
TXLNGY	ENSG00000131002
TRIM14	ENSG00000106785
	ENSG00000217060
	ENSG00000260135
	ENSG00000274898
MSR1	ENSG00000038945
	ENSG00000254990
	ENSG00000233684
GPR63	ENSG00000112218
	ENSG00000227088
	ENSG00000249259
GCSHP3	ENSG00000237580
	ENSG00000259521
	ENSG00000224904
	ENSG00000250240
	ENSG00000268205
	ENSG00000272112
	ENSG00000226032
	ENSG00000248173
HLA-DOB	ENSG00000241106
OR2L13	ENSG00000196071
	ENSG00000233068
	ENSG00000280300
GPR132	ENSG00000183484
SP110	ENSG00000135899
	ENSG00000278967
	ENSG00000179978
RPL21P13	ENSG00000242837
	ENSG00000241069
IGKV1-39	ENSG00000242371
	ENSG00000257069
DIAPH2-AS1	ENSG00000236256
RAP2CP1	ENSG00000270938
IGKV2D-10	ENSG00000253906
SLC16A1-AS1	ENSG00000226419
ZNF720P1	ENSG00000260010
FGFR3	ENSG00000068078
	ENSG00000267040
ATP6V0CP3	ENSG00000213435
TMEM126A	ENSG00000171202
ZNF789	ENSG00000198556
GULP1	ENSG00000144366
CYP2C8	ENSG00000138115
	ENSG00000229087
	ENSG00000231299
ANGPTL3	ENSG00000132855
IGKV2-40	ENSG00000273962
DZIP1	ENSG00000134874
RPL17P22	ENSG00000243592
HIST1H4B	ENSG00000278705
C18orf65	ENSG00000275763
FADS2	ENSG00000134824
	ENSG00000279503
	ENSG00000229042
KIR3DL2	ENSG00000278809
ZNF365	ENSG00000138311
	ENSG00000251435
SLC17A7	ENSG00000104888
MAMSTR	ENSG00000176909
DIAPH3-AS1	ENSG00000227528
NRXN1	ENSG00000179915
LGALS12	ENSG00000133317
KRT74	ENSG00000170484
	ENSG00000278309
MMP23B	ENSG00000189409
	ENSG00000227908
ZNF765	ENSG00000196417
DIAPH3-AS2	ENSG00000223815
GLIPR1L2	ENSG00000180481
BRAFP1	ENSG00000224775
	ENSG00000224045
	ENSG00000279840
KCNK4	ENSG00000182450
	ENSG00000229398
PRKRIRP3	ENSG00000227972
	ENSG00000254533
ANKRD55	ENSG00000164512
DLEC1P1	ENSG00000230123
RSL24D1	ENSG00000137876
	ENSG00000248447
SPON1	ENSG00000262655
LINC01435	ENSG00000229981
	ENSG00000259194
	ENSG00000226261
PPP1R10	ENSG00000231737
	ENSG00000271916
GOLGA6C	ENSG00000167195
	ENSG00000257794
KPNA7	ENSG00000185467
	ENSG00000235139
	ENSG00000270378
IDH1-AS1	ENSG00000231908
ETF1P2	ENSG00000240132
KLHDC2	ENSG00000165516
	ENSG00000269693
	ENSG00000268889
OR2T32P	ENSG00000197067
PMFBP1	ENSG00000118557
	ENSG00000258273
	ENSG00000248978
NIFKP9	ENSG00000237630
AKR7A2P1	ENSG00000229020
OR2L5	ENSG00000197454
	ENSG00000271409
	ENSG00000268199
RPL10AP6	ENSG00000226360
	ENSG00000254212
CCL1	ENSG00000108702
CASC5	ENSG00000137812
	ENSG00000220447
	ENSG00000236453
	ENSG00000237456
	ENSG00000232579
	ENSG00000261351
PMS2P11	ENSG00000241350
	ENSG00000238273
	ENSG00000253137
H2BFWT	ENSG00000123569
DENR	ENSG00000139726
ODF2-AS1	ENSG00000225951
	ENSG00000205482
	ENSG00000269560
	ENSG00000267768
UPP2	ENSG00000007001
	ENSG00000253740
	ENSG00000226040
	ENSG00000259628
ZNF709	ENSG00000196826
PLD6	ENSG00000179598
OR4R1P	ENSG00000255215
TBC1D22B	ENSG00000065491
IL1R1	ENSG00000115594
	ENSG00000232748
	ENSG00000258695
IGKV2D-40	ENSG00000251039
CICP8	ENSG00000225371
REG1P	ENSG00000204787
LINC00662	ENSG00000261824
	ENSG00000259967
	ENSG00000261779
KRT75	ENSG00000170454
NT5CP2	ENSG00000258408
TBCC	ENSG00000124659
SLC16A1	ENSG00000155380
	ENSG00000173867
ACTG1P12	ENSG00000226642
KRTAP10-5	ENSG00000241123
NHLRC4	ENSG00000257108
STRC	ENSG00000242866
	ENSG00000245667
	ENSG00000270118
	ENSG00000260740
MIR503HG	ENSG00000223749
B3GNT6	ENSG00000198488
OR7E31P	ENSG00000185074
SUSD1	ENSG00000106868
SDAD1P1	ENSG00000228451
	ENSG00000257869
	ENSG00000223878
	ENSG00000260257
LSM2	ENSG00000236826
KAAG1	ENSG00000146049
	ENSG00000275654
TIPIN	ENSG00000075131
MT1JP	ENSG00000255986
GSTA1	ENSG00000243955
	ENSG00000254537
	ENSG00000271355
	ENSG00000259275
KRTAP10-10	ENSG00000221859
OR7E116P	ENSG00000225072
	ENSG00000233494
	ENSG00000271959
RPL26P3	ENSG00000240179
ADAM5	ENSG00000196115
HSPA1A	ENSG00000237724
	ENSG00000224370
RPL21P71	ENSG00000239412
	ENSG00000276855
	ENSG00000266101
RPL35AP32	ENSG00000243404
CKBP1	ENSG00000260889
NBAS	ENSG00000151779
	ENSG00000268756
OR52J3	ENSG00000205495
	ENSG00000254362
	ENSG00000230968
NIFKP6	ENSG00000268144
	ENSG00000226047
RFK	ENSG00000135002
CFLAR-AS1	ENSG00000226312
	ENSG00000236531
CERS6-AS1	ENSG00000227617
CFH	ENSG00000000971
	ENSG00000276647
PCSK7	ENSG00000160613
	ENSG00000231560
RPL21P11	ENSG00000242571
	ENSG00000267046
RPL7P14	ENSG00000232994
	ENSG00000272966
	ENSG00000256803
KRT8P26	ENSG00000214659
SLC29A3	ENSG00000198246
DYX1C1-CCPG1	ENSG00000261771
	ENSG00000273104
	ENSG00000242671
	ENSG00000275198
	ENSG00000278878
NRD1	ENSG00000078618
PVRIG	ENSG00000213413
ST13P21	ENSG00000227832
	ENSG00000271299
	ENSG00000260236
	ENSG00000273456
HMGB3P5	ENSG00000237642
	ENSG00000267090
CWC25	ENSG00000273559
	ENSG00000277901
	ENSG00000243620
	ENSG00000269799
	ENSG00000275728
TRIM10	ENSG00000229346
	ENSG00000273362
PKMP1	ENSG00000236480
	ENSG00000273143
	ENSG00000236744
EIF3KP3	ENSG00000250442
	ENSG00000243627
	ENSG00000226483
TTC39CP1	ENSG00000250627
	ENSG00000232975
TMIGD1	ENSG00000182271
	ENSG00000265342
CT45A10	ENSG00000269586
	ENSG00000269749
	ENSG00000228007
TOMM20P2	ENSG00000255987
	ENSG00000275951
	ENSG00000268584
	ENSG00000265987
	ENSG00000267349
	ENSG00000269296
ECH1	ENSG00000104823
GDAP1	ENSG00000104381
G6PC2	ENSG00000152254
	ENSG00000275550
LINC00430	ENSG00000233528
	ENSG00000264853
ANKRD7	ENSG00000106013
	ENSG00000223660
	ENSG00000236825
HAL	ENSG00000084110
POTEG	ENSG00000222036
LRRC24	ENSG00000254402
UBE2Q2	ENSG00000140367
TGIF2	ENSG00000118707
TMEM217	ENSG00000172738
HRH4	ENSG00000134489
	ENSG00000226877
PDCD7	ENSG00000090470
TRIQK	ENSG00000205133
	ENSG00000225531
	ENSG00000228937
	ENSG00000256120
	ENSG00000267220
IFFO1	ENSG00000010295
BMS1P11	ENSG00000225883
SSRP1	ENSG00000149136
RPL21P24	ENSG00000229554
	ENSG00000270446
RNF41	ENSG00000181852
PTPRG	ENSG00000144724
OR7E10P	ENSG00000254724
	ENSG00000277803
	ENSG00000236571
PTP4A1P1	ENSG00000231158
	ENSG00000255871
NUF2	ENSG00000143228
SPDYE9P	ENSG00000186645
UPP2-IT1	ENSG00000237327
FAH	ENSG00000103876
	ENSG00000250685
RALYL	ENSG00000184672
KIR2DL2	ENSG00000275960
TULP2	ENSG00000104804
FAM205BP	ENSG00000257198
	ENSG00000227270
NDUFS1	ENSG00000023228
	ENSG00000267868
	ENSG00000271320
	ENSG00000269376
ZNF90	ENSG00000213988
	ENSG00000250568
	ENSG00000269836
ASNA1	ENSG00000198356
	ENSG00000276980
	ENSG00000269480
DNAH2	ENSG00000183914
TLE6	ENSG00000104953
	ENSG00000268056
DNAJB12	ENSG00000148719
FHL2	ENSG00000115641
	ENSG00000227599
SLFN12L	ENSG00000205045
DUTP7	ENSG00000250473
CD209	ENSG00000090659
KIAA2013	ENSG00000116685
LINC01468	ENSG00000231131
SHOX2	ENSG00000168779
	ENSG00000265400
	ENSG00000234907
	ENSG00000275740
KRT90P	ENSG00000257844
	ENSG00000233874
	ENSG00000254871
CES1	ENSG00000198848
HMOX1	ENSG00000100292
ZNF780A	ENSG00000197782
	ENSG00000229890
	ENSG00000249870
	ENSG00000253728
	ENSG00000234413
	ENSG00000260197
WHAMMP3	ENSG00000276141
	ENSG00000228189
	ENSG00000269236
	ENSG00000257512
	ENSG00000255085
PGK1P2	ENSG00000213290
	ENSG00000228140
OR2L9P	ENSG00000237492
FCGR1A	ENSG00000150337
KIR3DL2	ENSG00000275838
NWD1	ENSG00000188039
PITX2	ENSG00000164093
	ENSG00000269651
	ENSG00000230035
	ENSG00000250877
LDHBP3	ENSG00000248950
	ENSG00000269755
CTBP1-AS2	ENSG00000196810
	ENSG00000267389
MORC4	ENSG00000133131
	ENSG00000230284
PDS5A	ENSG00000121892
DPM2	ENSG00000136908
	ENSG00000267939
	ENSG00000250409
	ENSG00000248588
SP140	ENSG00000079263
	ENSG00000231616
	ENSG00000226899
ENGASE	ENSG00000167280
	ENSG00000232646
	ENSG00000251243
GPR155	ENSG00000163328
RPS28	ENSG00000233927
	ENSG00000248245
BARHL1	ENSG00000125492
LINC00670	ENSG00000179136
RPL27P12	ENSG00000239215
SFXN5	ENSG00000144040
	ENSG00000234832
	ENSG00000268723
RPLP0P1	ENSG00000226229
	ENSG00000271056
CYP11B1	ENSG00000160882
EARS2	ENSG00000103356
C3	ENSG00000125730
	ENSG00000234451
ZRANB1	ENSG00000019995
ZFAND1	ENSG00000104231
CSN1S1	ENSG00000126545
TBX20	ENSG00000164532
SLC25A26	ENSG00000144741
HSF5	ENSG00000176160
	ENSG00000233030
MTX1P1	ENSG00000236675
SNCAIP	ENSG00000064692
	ENSG00000275733
SNHG23	ENSG00000225746
	ENSG00000276958
	ENSG00000236934
LINC00112	ENSG00000232401
	ENSG00000267575
ZSCAN5C	ENSG00000204532
DCT	ENSG00000080166
KRT18P64	ENSG00000213211
	ENSG00000279227
CPEB4	ENSG00000113742
HIST1H1T	ENSG00000187475
	ENSG00000270557
	ENSG00000242411
	ENSG00000274767
	ENSG00000267065
	ENSG00000234003
	ENSG00000255314
ZNF543	ENSG00000178229
CARS-AS1	ENSG00000247473
MS4A14	ENSG00000166928
LINC00868	ENSG00000267535
	ENSG00000237566
ADAMTS3	ENSG00000156140
SPACA5	ENSG00000171489
NXT1	ENSG00000132661
LILRP2	ENSG00000278795
PGBD3	ENSG00000243251
RUFY4	ENSG00000188282
	ENSG00000271964
CCDC113	ENSG00000103021
PRR27	ENSG00000187533
PROSC	ENSG00000147471
PDIA4	ENSG00000155660
KRTAP10-9	ENSG00000221837
ATP1A4	ENSG00000132681
	ENSG00000226408
RAB40B	ENSG00000141542
	ENSG00000227920
TMED10	ENSG00000170348
ARHGEF16	ENSG00000130762
	ENSG00000225328
SLX1B-SULT1A4	ENSG00000260280
	ENSG00000255864
VN1R66P	ENSG00000237185
SHBG	ENSG00000129214
	ENSG00000279835
C19orf33	ENSG00000167644
	ENSG00000267350
	ENSG00000229559
CYP21A2	ENSG00000206338
PNMA2	ENSG00000240694
ADPRHL1	ENSG00000153531
AAMP	ENSG00000127837
SNX19	ENSG00000120451
AKR1C3	ENSG00000196139
	ENSG00000227072
MED15P3	ENSG00000226831
AK4P1	ENSG00000263535
SFRP2	ENSG00000145423
GATS	ENSG00000239521
	ENSG00000238055
	ENSG00000226423
	ENSG00000260036
	ENSG00000232002
	ENSG00000279498
KCNJ13	ENSG00000115474
	ENSG00000280119
PPP1R1B	ENSG00000131771
	ENSG00000240973
	ENSG00000260461
	ENSG00000216921
	ENSG00000263797
	ENSG00000273980
	ENSG00000279479
	ENSG00000235243
	ENSG00000231776
	ENSG00000266441
	ENSG00000249474
OR2X1P	ENSG00000224830
TMEM249	ENSG00000261587
	ENSG00000242444
OR2L6P	ENSG00000232215
	ENSG00000220130
	ENSG00000205745
RPLP1	ENSG00000137818
SMARCE1P2	ENSG00000226309
CDK5RAP1	ENSG00000101391
RPSAP1	ENSG00000228820
	ENSG00000267787
PIK3R2	ENSG00000105647
	ENSG00000258802
	ENSG00000263624
	ENSG00000258136
HIST1H3B	ENSG00000274267
C16orf58	ENSG00000140688
	ENSG00000279157
	ENSG00000233090
	ENSG00000258698
ATP5A1P7	ENSG00000241571
KRT6A	ENSG00000205420
HIST1H1C	ENSG00000187837
CFC1	ENSG00000136698
	ENSG00000272195
COL6A6	ENSG00000206384
	ENSG00000225007
	ENSG00000273391
	ENSG00000236047
SLC5A4	ENSG00000100191
LACE1	ENSG00000135537
DEFB4A	ENSG00000171711
	ENSG00000250990
	ENSG00000267554
CYBA	ENSG00000051523
	ENSG00000264546
	ENSG00000254855
	ENSG00000257500
SHMT1	ENSG00000176974
PIN4	ENSG00000102309
	ENSG00000231413
	ENSG00000228986
HCG27	ENSG00000223577
DNAAF1	ENSG00000154099
TAF1D	ENSG00000166012
	ENSG00000267369
	ENSG00000254461
KIAA1755	ENSG00000149633
ARIH1	ENSG00000166233
HIST1H3C	ENSG00000278272
	ENSG00000267074
	ENSG00000230848
PXMP2	ENSG00000176894
ATP8B1	ENSG00000081923
	ENSG00000213542
DNAJC19	ENSG00000205981
RCC2P8	ENSG00000250185
	ENSG00000230896
	ENSG00000227965
EHD4	ENSG00000103966
RBM22P12	ENSG00000260631
CRYZ	ENSG00000116791
	ENSG00000223867
GJD3	ENSG00000183153
ZDHHC20P1	ENSG00000235507
	ENSG00000272836
	ENSG00000280422
	ENSG00000266208
CLIC2	ENSG00000155962
PCCA-AS1	ENSG00000234650
	ENSG00000270789
SETP3	ENSG00000266648
	ENSG00000225779
	ENSG00000261375
HIST1H2AC	ENSG00000180573
	ENSG00000233995
C8orf87	ENSG00000279847
PNMAL1	ENSG00000182013
FOXA3	ENSG00000170608
UBBP5	ENSG00000228074
	ENSG00000270632
HSPB3	ENSG00000169271
	ENSG00000259757
BMPR2	ENSG00000204217
EIF1AX	ENSG00000173674
HNRNPA3P15	ENSG00000225636
UBL4A	ENSG00000102178
DOCK7	ENSG00000116641
	ENSG00000265798
GAGE12G	ENSG00000215269
SYNPR-AS1	ENSG00000241359
HERC2P8	ENSG00000261599
	ENSG00000273492
	ENSG00000073169
	ENSG00000258554
	ENSG00000223604
ACTR3P2	ENSG00000232267
	ENSG00000254762
	ENSG00000231025
	ENSG00000237940
GDNF	ENSG00000168621
	ENSG00000279945
	ENSG00000257252
GPBP1L1	ENSG00000159592
	ENSG00000223353
PAICSP6	ENSG00000241136
KRT43P	ENSG00000236473
	ENSG00000270437
COLGALT1	ENSG00000130309
RPL36AP53	ENSG00000224664
FGL2	ENSG00000127951
	ENSG00000239671
	ENSG00000273176
	ENSG00000279469
ATP5L2	ENSG00000249222
	ENSG00000267264
UFSP1	ENSG00000176125
MRPL53P1	ENSG00000235299
TCEAL8	ENSG00000180964
	ENSG00000248559
	ENSG00000270413
	ENSG00000274919
	ENSG00000266906
RNF121	ENSG00000137522
	ENSG00000246477
GRIP2	ENSG00000144596
ZNF551	ENSG00000204519
FAM115D	ENSG00000159860
	ENSG00000272635
TIMM17B	ENSG00000126768
VAPA	ENSG00000101558
	ENSG00000261770
	ENSG00000231603
DET1	ENSG00000140543
PNMA6B	ENSG00000268883
OR52E2	ENSG00000176787
	ENSG00000278402
EIF4G2	ENSG00000110321
LINC00609	ENSG00000257585
	ENSG00000267630
TMEM132E	ENSG00000181291
LYPD6	ENSG00000187123
SLC35E1P1	ENSG00000238286
CAPZA1	ENSG00000116489
	ENSG00000260619
	ENSG00000254700
C7orf55-LUC7L2	ENSG00000146963
	ENSG00000224931
CD180	ENSG00000134061
TMPOP1	ENSG00000233700
LOX	ENSG00000113083
SUCLA2P1	ENSG00000227754
LOXHD1	ENSG00000167210
KANK1	ENSG00000107104
GH2	ENSG00000136487
RANP1	ENSG00000224554
	ENSG00000257809
PTCSC3	ENSG00000259104
	ENSG00000261644
OR1AA1P	ENSG00000234288
AOC1	ENSG00000002726
ANKRD44	ENSG00000065413
VWFP1	ENSG00000241717
	ENSG00000270241
KRT18P49	ENSG00000214720
RAB27A	ENSG00000069974
CNIH3	ENSG00000143786
	ENSG00000260603
	ENSG00000279228
KIR3DL2	ENSG00000276004
ESX1	ENSG00000123576
	ENSG00000267338
NUDT8	ENSG00000167799
NXPE3	ENSG00000144815
FGFR2	ENSG00000066468
KCTD10P1	ENSG00000224955
CAMKMT	ENSG00000143919
CA5A	ENSG00000174990
BNIP3P17	ENSG00000271524
TEC	ENSG00000135605
	ENSG00000258933
RNLS	ENSG00000184719
SLC25A3P2	ENSG00000258373
POU4F3	ENSG00000091010
NDUFA5	ENSG00000128609
ZNF564	ENSG00000249709
	ENSG00000274508
	ENSG00000261184
IFT88	ENSG00000032742
	ENSG00000226955
LIN28AP2	ENSG00000228473
	ENSG00000239991
IGBP1P3	ENSG00000231552
PABPC3	ENSG00000151846
PTPRT	ENSG00000196090
	ENSG00000264340
DUX4L13	ENSG00000276046
NUDT17	ENSG00000186364
	ENSG00000233783
	ENSG00000248473
CDK2	ENSG00000123374
TOM1	ENSG00000100284
ATF6B	ENSG00000168468
RPS26P8	ENSG00000204652
IGF2BP1	ENSG00000159217
HAUS5	ENSG00000249115
	ENSG00000268107
	ENSG00000270385
GOPC	ENSG00000047932
	ENSG00000215464
WNT2B	ENSG00000134245
	ENSG00000267295
TRIM56	ENSG00000169871
MADD	ENSG00000110514
NCR3	ENSG00000225211
BLVRB	ENSG00000090013
	ENSG00000276703
	ENSG00000257286
KRT8P42	ENSG00000220378
	ENSG00000254670
CNDP1	ENSG00000150656
BRCC3	ENSG00000185515
NEAT1	ENSG00000245532
CLDN3	ENSG00000165215
TFDP1	ENSG00000198176
	ENSG00000241860
RITA1	ENSG00000139405
	ENSG00000225963
	ENSG00000273816
	ENSG00000236887
	ENSG00000241105
UBL3	ENSG00000122042
SLC25A1P5	ENSG00000267323
IGKV1OR2-1	ENSG00000235235
CFHR3	ENSG00000116785
ABCD1P5	ENSG00000214330
	ENSG00000280449
FUBP1	ENSG00000162613
	ENSG00000280368
	ENSG00000260304
	ENSG00000228041
	ENSG00000254261
	ENSG00000261680
	ENSG00000266505
ZNF419	ENSG00000105136
BMS1P4	ENSG00000242338
TTLL6	ENSG00000170703
	ENSG00000257411
TARM1	ENSG00000276355
SPEF1	ENSG00000101222
AIF1L	ENSG00000126878
	ENSG00000241599
LINC00633	ENSG00000224107
ERI3	ENSG00000117419
NREP-AS1	ENSG00000250095
	ENSG00000236118
IGLVV-66	ENSG00000254075
MMP2	ENSG00000087245
	ENSG00000228372
	ENSG00000258866
CFLAR	ENSG00000003402
CACNA1I	ENSG00000100346
HMCN1	ENSG00000143341
NPY1R	ENSG00000164128
	ENSG00000271816
SLC3A2	ENSG00000168003
NCF1B	ENSG00000182487
MAD2L2	ENSG00000116670
CTSLP4	ENSG00000230011
CPSF1P1	ENSG00000214076
ALG1L12P	ENSG00000250794
	ENSG00000223809
KIR2DL3	ENSG00000278327
	ENSG00000231489
CYP51A1P1	ENSG00000241095
	ENSG00000255723
PI4KAP1	ENSG00000274602
	ENSG00000275563
NCLP2	ENSG00000234228
	ENSG00000279417
	ENSG00000230245
SUMO2P16	ENSG00000253579
	ENSG00000250039
RPL9P25	ENSG00000240821
AFAP1L2	ENSG00000169129
	ENSG00000272140
	ENSG00000270173
KRTAP20-2	ENSG00000184032
TNFSF10	ENSG00000121858
	ENSG00000276460
	ENSG00000259232
FTLP13	ENSG00000263725
PLCB1-IT1	ENSG00000225479
	ENSG00000242082
	ENSG00000253961
HSD17B13	ENSG00000170509
	ENSG00000235350
CERS6	ENSG00000172292
LINC00087	ENSG00000196972
TMEM183AP1	ENSG00000225248
PRR13P4	ENSG00000264971
	ENSG00000238268
	ENSG00000258591
C8orf82	ENSG00000213563
GAGE12E	ENSG00000216649
	ENSG00000276828
FAM84A	ENSG00000162981
	ENSG00000222001
DUSP9	ENSG00000130829
PTGER1	ENSG00000160951
IFIT1P1	ENSG00000215515
HNRNPA1P60	ENSG00000233497
PPP2R5D	ENSG00000112640
	ENSG00000241409
CCDC9	ENSG00000105321
KLC2	ENSG00000174996
IGLV6-57	ENSG00000211640
	ENSG00000259926
FUS	ENSG00000089280
	ENSG00000255149
CYB5R3	ENSG00000100243
RPL15P4	ENSG00000225499
	ENSG00000235939
	ENSG00000279722
ALG5	ENSG00000120697
	ENSG00000254662
	ENSG00000249287
	ENSG00000273245
SMC3	ENSG00000108055
C11orf85	ENSG00000168070
	ENSG00000249163
	ENSG00000259121
	ENSG00000269397
RPL15	ENSG00000174748
MKI67	ENSG00000148773
	ENSG00000260988
	ENSG00000224611
CCDC115	ENSG00000136710
	ENSG00000280161
	ENSG00000277587
ZNF726	ENSG00000213967
IRF2BP1	ENSG00000170604
	ENSG00000267490
PRPF6	ENSG00000101161
	ENSG00000257658
	ENSG00000268678
OR4F7P	ENSG00000217874
APP	ENSG00000142192
HEATR5B	ENSG00000008869
TIMM23	ENSG00000265354
	ENSG00000277532
	ENSG00000228060
ST7L	ENSG00000007341
C4A	ENSG00000244207
	ENSG00000260443
	ENSG00000257494
CSH2	ENSG00000213218
	ENSG00000259760
	ENSG00000267383
LINC01120	ENSG00000223631
IGKV1D-39	ENSG00000251546
NLRP1	ENSG00000091592
RTN3P1	ENSG00000251333
SLC25A47	ENSG00000140107
GPHA2	ENSG00000149735
	ENSG00000274294
	ENSG00000259170
	ENSG00000243572
	ENSG00000267612
UPK3BP1	ENSG00000242435
OR6L1P	ENSG00000233685
	ENSG00000278943
	ENSG00000280058
BIN2P2	ENSG00000248684
	ENSG00000271724
	ENSG00000251206
ZNF304	ENSG00000131845
MT4	ENSG00000102891
	ENSG00000240708
	ENSG00000274092
BRD4	ENSG00000141867
RBL2	ENSG00000103479
BRCA2	ENSG00000139618
ANKRD62P1	ENSG00000259271
HSPA8P7	ENSG00000224773
HMGN1P36	ENSG00000235734
	ENSG00000267248
	ENSG00000219755
VPS52	ENSG00000223501
TIMM9P3	ENSG00000232786
	ENSG00000243314
	ENSG00000229060
	ENSG00000273640
	ENSG00000255154
	ENSG00000258247
	ENSG00000273244
LEPREL4	ENSG00000141696
	ENSG00000241723
CRMP1	ENSG00000072832
FIGN	ENSG00000182263
TMEM116	ENSG00000198270
TUBB4B	ENSG00000188229
	ENSG00000232145
	ENSG00000249675
	ENSG00000226681
LINGO2	ENSG00000174482
	ENSG00000236673
AKR1B1P1	ENSG00000229991
TNFRSF11A	ENSG00000141655
CTAGE6	ENSG00000271321
SLC6A6	ENSG00000131389
TMUB1	ENSG00000164897
	ENSG00000250025
CASP3	ENSG00000164305
FOXO3B	ENSG00000240445
RPL5P27	ENSG00000228195
GPA33	ENSG00000143167
	ENSG00000255207
	ENSG00000232995
	ENSG00000242568
	ENSG00000280079
	ENSG00000253882
FDPSP2	ENSG00000233980
	ENSG00000242775
TMEM131	ENSG00000075568
	ENSG00000261970
DDTP1	ENSG00000230683
TXNP2	ENSG00000225167
BNIP3P16	ENSG00000267641
	ENSG00000280037
FAM185BP	ENSG00000214439
NANS	ENSG00000095380
	ENSG00000273137
	ENSG00000242814
	ENSG00000263311
	ENSG00000226045
	ENSG00000225726
	ENSG00000264655
	ENSG00000229400
	ENSG00000237815
	ENSG00000267992
	ENSG00000272137
	ENSG00000230491
	ENSG00000248443
	ENSG00000234247
	ENSG00000279039
	ENSG00000243150
DDHD2	ENSG00000085788
PMS2P9	ENSG00000233448
	ENSG00000268620
HIST1H2BC	ENSG00000180596
GPR148	ENSG00000173302
	ENSG00000233384
	ENSG00000258313
	ENSG00000225008
	ENSG00000229212
PLCB1	ENSG00000182621
	ENSG00000234986
RPL5P33	ENSG00000243521
IQCH-AS1	ENSG00000259673
POU5F1P4	ENSG00000237872
	ENSG00000274082
IGLVIV-64	ENSG00000253242
	ENSG00000270447
FBLIM1	ENSG00000162458
	ENSG00000255546
	ENSG00000271955
PHOX2A	ENSG00000165462
	ENSG00000227907
TSGA13	ENSG00000213265
	ENSG00000278860
	ENSG00000269131
IGIP	ENSG00000182700
OACYLP	ENSG00000224367
	ENSG00000254353
NEFL	ENSG00000277586
TRIM40	ENSG00000224496
LINC00864	ENSG00000228055
ZNF286B	ENSG00000249459
	ENSG00000243508
SLC25A38	ENSG00000144659
	ENSG00000253687
TEX40	ENSG00000219435
	ENSG00000213863
VARS	ENSG00000204394
	ENSG00000227710
HMGN1P14	ENSG00000249439
	ENSG00000234791
NPM1P6	ENSG00000213881
WDR26	ENSG00000162923
	ENSG00000231815
	ENSG00000277237
VSIG1	ENSG00000101842
BMP6P1	ENSG00000236323
	ENSG00000253356
HMGN1P13	ENSG00000249619
C6orf47-AS1	ENSG00000233169
	ENSG00000231569
SETP20	ENSG00000225094
	ENSG00000233891
	ENSG00000251099
KLHDC10	ENSG00000128607
C6orf47	ENSG00000228177
ID2	ENSG00000115738
MMP23A	ENSG00000215914
	ENSG00000228143
CPA4	ENSG00000128510
GALM	ENSG00000143891
	ENSG00000234493
CHAD	ENSG00000136457
	ENSG00000253400
	ENSG00000214870
GOLGB1	ENSG00000173230
	ENSG00000249333
ASH1L	ENSG00000116539
ZRSR1	ENSG00000212643
PABPC4	ENSG00000090621
IAPP	ENSG00000121351
GSAP	ENSG00000186088
	ENSG00000269957
HSF2	ENSG00000025156
	ENSG00000236914
PDCD5	ENSG00000105185
EEF1DP5	ENSG00000213130
IGLV8-61	ENSG00000211638
MED20	ENSG00000124641
	ENSG00000230599
RNF39	ENSG00000235022
IGLVIV-66-1	ENSG00000253874
PARP4P3	ENSG00000249263
HIF1AP1	ENSG00000258978
TM4SF5	ENSG00000142484
KRT8P3	ENSG00000254285
EIF1AX-AS1	ENSG00000225037
RNASEH1-AS1	ENSG00000234171
RSRC1	ENSG00000174891
ERBB3	ENSG00000065361
	ENSG00000249301
	ENSG00000235461
STARD4	ENSG00000164211
LSM1	ENSG00000175324
HAMP	ENSG00000105697
SDCBPP1	ENSG00000226705
PRAMENP	ENSG00000197549
FKBP15	ENSG00000119321
NUP54	ENSG00000138750
	ENSG00000215244
PURG	ENSG00000172733
NCOA3	ENSG00000124151
TUBB	ENSG00000224156
DLX6-AS1	ENSG00000231764
	ENSG00000227803
MRGPRG	ENSG00000182170
CXCR2P1	ENSG00000229754
CDC37P1	ENSG00000259982
	ENSG00000243810
MRGPRG-AS1	ENSG00000236301
JPH1	ENSG00000104369
	ENSG00000225755
ZYX	ENSG00000159840
	ENSG00000261419
	ENSG00000232892
	ENSG00000254222
	ENSG00000237407
PEX6	ENSG00000124587
OPALIN	ENSG00000197430
	ENSG00000226971
	ENSG00000253711
	ENSG00000275260
	ENSG00000273012
	ENSG00000254391
	ENSG00000258864
LINC00854	ENSG00000236383
	ENSG00000255087
	ENSG00000230423
	ENSG00000253644
	ENSG00000225532
TP53INP2	ENSG00000078804
	ENSG00000254084
	ENSG00000223387
RNASEH1	ENSG00000171865
RPL27A	ENSG00000166441
HTR1F	ENSG00000179097
FAM115C	ENSG00000170379
LIN52	ENSG00000205659
JMJD7-PLA2G4B	ENSG00000168970
	ENSG00000219814
CHIAP1	ENSG00000236040
CLVS1	ENSG00000177182
HFE	ENSG00000010704
ERP27	ENSG00000139055
OASL	ENSG00000135114
	ENSG00000272981
	ENSG00000272642
TFDP2	ENSG00000114126
LINC00298	ENSG00000235665
SLC31A1P1	ENSG00000224426
